contract,token_id,group,status
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550516,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550517,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550518,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550520,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550521,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550522,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550523,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550524,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550525,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550528,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550529,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550530,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550531,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550532,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550533,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550534,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550535,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550536,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550538,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550539,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550540,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550541,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550542,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550543,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550544,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550545,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550546,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550548,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550549,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550550,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550552,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550553,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550558,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550560,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550561,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550562,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550563,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550564,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550565,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550566,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550567,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550569,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550570,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550571,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550573,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550574,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550575,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550576,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550578,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550579,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550580,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550581,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550582,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550583,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550585,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550587,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550588,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550590,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550591,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550593,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550594,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550595,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550596,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550597,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550598,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550599,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550602,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550603,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550605,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550606,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550607,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550608,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550609,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550610,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550611,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550612,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550613,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550614,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550615,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550616,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550617,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550618,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550619,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550620,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550621,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550622,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550623,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550624,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550625,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550626,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550628,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550629,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550630,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550631,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550632,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550633,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550634,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550636,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550637,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550638,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550639,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550640,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550641,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550642,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550643,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550644,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550645,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550647,fixed:goal2,Item
0x7a15b36cb834aea88553de69077d3777460d73ac,5280336779268220421569573059971679349075200194886069432279714075018412550648,fixed:goal2,Item
